date,code,open,high,low,close,volume
2024-02-21,sz.000858,133.4,142.68,132.84,141.02,46656281
2024-02-22,sz.000858,140.11,141.66,139.43,141.1,18840109
2024-02-23,sz.000858,141.04,143.38,140.05,141.71,18439323
2024-02-26,sz.000858,141.5,142.28,139.05,139.76,13994707
2024-02-27,sz.000858,139.01,139.8,138.05,139.76,15061741
2024-02-28,sz.000858,139.76,141.4,138.77,139.53,19619411
2024-02-29,sz.000858,139.0,142.33,138.7,142.25,17660377
2024-03-01,sz.000858,142.05,143.78,140.88,142.59,15881306
2024-03-04,sz.000858,141.51,142.2,140.04,140.33,15430682
2024-03-05,sz.000858,139.98,141.88,139.33,141.59,16001586
2024-03-06,sz.000858,141.0,141.3,138.51,139.06,17652769
2024-03-07,sz.000858,139.06,139.98,138.25,138.25,11219842
2024-03-08,sz.000858,138.06,139.13,136.66,138.42,12245203
2024-03-11,sz.000858,138.35,141.29,138.02,141.16,19356925
2024-03-12,sz.000858,141.17,149.3,141.17,148.31,45079147
2024-03-13,sz.000858,147.5,149.18,147.14,147.76,17912970
2024-03-14,sz.000858,147.2,151.0,147.06,149.56,22227356
2024-03-15,sz.000858,149.0,154.78,148.8,152.49,23887367
2024-03-18,sz.000858,152.4,154.66,150.71,153.5,18987361
2024-03-19,sz.000858,153.88,158.97,153.54,157.37,33882634
2024-03-20,sz.000858,156.88,158.26,155.49,156.95,16160021
2024-03-21,sz.000858,156.9,158.54,155.65,156.61,13643008
2024-03-22,sz.000858,156.4,156.76,152.36,153.43,20156403
2024-03-25,sz.000858,152.51,152.9,150.0,151.72,16167547
2024-03-26,sz.000858,151.77,155.38,151.77,155.22,18088963
2024-03-27,sz.000858,155.0,155.3,152.6,152.66,12363048
2024-03-28,sz.000858,152.66,155.34,152.05,153.1,14419203
2024-03-29,sz.000858,153.1,155.02,152.56,153.51,8834848
2024-04-01,sz.000858,154.5,158.56,154.5,157.28,17726202
2024-04-02,sz.000858,157.0,157.18,154.86,155.5,11410098
2024-04-03,sz.000858,155.9,156.97,153.3,154.6,9826116
2024-04-08,sz.000858,152.0,152.0,147.05,147.29,27000663
2024-04-09,sz.000858,146.5,148.21,145.68,146.48,13039729
2024-04-10,sz.000858,146.2,146.5,142.14,143.12,17167574
2024-04-11,sz.000858,142.6,142.66,140.6,142.34,15994283
2024-04-12,sz.000858,142.0,143.45,140.1,140.49,13407310
2024-04-15,sz.000858,140.6,147.98,140.06,147.32,25429182
2024-04-16,sz.000858,146.6,147.16,144.31,144.97,13567789
2024-04-17,sz.000858,144.53,145.54,143.8,145.3,13702335
2024-04-18,sz.000858,144.07,146.78,143.3,144.98,15245280
2024-04-19,sz.000858,143.98,144.5,141.99,142.9,12726175
2024-04-22,sz.000858,142.9,146.48,142.9,144.56,14036604
2024-04-23,sz.000858,144.0,147.49,143.97,147.03,17171181
2024-04-24,sz.000858,147.93,149.2,146.0,148.98,14225100
2024-04-25,sz.000858,148.5,149.35,147.02,148.98,10077553
2024-04-26,sz.000858,149.2,152.7,149.2,152.25,17946172
2024-04-29,sz.000858,151.0,156.56,150.01,151.75,27538469
2024-04-30,sz.000858,152.3,153.49,150.43,150.43,15529607
2024-05-06,sz.000858,153.44,158.33,153.4,155.01,31679595
2024-05-07,sz.000858,155.0,156.42,153.55,155.94,14549977
2024-05-08,sz.000858,155.98,156.32,154.35,155.0,10107370
2024-05-09,sz.000858,154.33,155.69,153.73,154.84,11327468
2024-05-10,sz.000858,155.0,155.89,152.8,154.43,10251379
2024-05-13,sz.000858,152.8,152.98,150.27,151.1,17262826
2024-05-14,sz.000858,151.1,151.85,150.03,151.34,11345529
2024-05-15,sz.000858,151.33,151.83,150.5,151.37,7842841
2024-05-16,sz.000858,151.7,155.08,150.71,154.05,14937612
2024-05-17,sz.000858,154.0,156.43,153.21,156.41,16184342
2024-05-20,sz.000858,156.4,159.8,156.4,157.3,19373643
2024-05-21,sz.000858,156.8,157.18,155.09,156.54,8803686
2024-05-22,sz.000858,156.01,156.41,154.27,155.12,10847769
2024-05-23,sz.000858,155.0,155.97,153.32,153.6,8988893
2024-05-24,sz.000858,152.86,153.13,151.0,151.15,11203941
2024-05-27,sz.000858,151.14,152.3,150.58,151.58,10156716
2024-05-28,sz.000858,151.6,151.94,150.0,150.03,10387436
2024-05-29,sz.000858,150.05,150.99,148.86,149.21,9102373
2024-05-30,sz.000858,148.95,148.95,145.91,146.26,16111129
2024-05-31,sz.000858,146.9,147.99,146.6,146.7,13141188
2024-06-03,sz.000858,146.89,147.25,144.65,145.98,14092998
2024-06-04,sz.000858,145.98,148.1,145.5,147.78,10302099
2024-06-05,sz.000858,147.72,148.0,145.65,145.76,11114765
2024-06-06,sz.000858,146.01,146.62,144.06,144.9,12730851
2024-06-07,sz.000858,145.5,145.55,141.9,142.34,15869270
2024-06-11,sz.000858,141.4,141.4,138.0,138.48,20665469
2024-06-12,sz.000858,138.1,139.83,137.55,137.9,15452411
2024-06-13,sz.000858,137.89,138.1,134.44,134.56,24362284
2024-06-14,sz.000858,134.2,135.7,132.09,135.68,28721911
2024-06-17,sz.000858,134.4,136.16,131.3,135.73,24627240
2024-06-18,sz.000858,135.0,137.34,133.42,133.89,20298120
2024-06-19,sz.000858,134.18,135.3,132.83,134.22,13704527
2024-06-20,sz.000858,134.1,135.07,132.18,132.2,12619163
2024-06-21,sz.000858,132.01,132.86,128.8,130.2,21388642
2024-06-24,sz.000858,126.02,132.67,125.6,131.03,23923514
2024-06-25,sz.000858,131.8,133.29,130.6,131.51,17715159
2024-06-26,sz.000858,130.4,132.18,130.35,131.3,10221249
2024-06-27,sz.000858,131.33,131.37,128.72,129.65,12264610
2024-06-28,sz.000858,128.99,130.49,127.56,128.04,15689886
2024-07-01,sz.000858,128.2,129.16,126.0,128.3,15433459
2024-07-02,sz.000858,127.7,132.68,127.5,131.56,24747909
2024-07-03,sz.000858,131.56,132.7,130.1,131.0,12427733
2024-07-04,sz.000858,131.0,132.4,130.03,130.59,10049528
2024-07-05,sz.000858,130.59,131.97,128.14,128.95,13941250
2024-07-08,sz.000858,128.98,129.2,125.22,125.91,20745544
2024-07-09,sz.000858,125.91,128.2,125.18,127.07,19540437
2024-07-10,sz.000858,126.5,128.46,126.18,126.54,15457159
2024-07-11,sz.000858,127.5,131.5,127.17,130.48,25779636
2024-07-12,sz.000858,126.68,127.79,125.65,127.4,18938660
2024-07-15,sz.000858,127.0,129.36,126.58,127.5,11973781
2024-07-16,sz.000858,126.73,128.1,125.8,127.48,15468916
2024-07-17,sz.000858,127.0,130.99,126.37,130.76,22884217
2024-07-18,sz.000858,130.04,133.0,130.03,131.1,18591713
2024-07-19,sz.000858,130.68,133.49,129.78,133.42,19024378
2024-07-22,sz.000858,133.4,133.95,131.0,131.22,15642939
2024-07-23,sz.000858,131.01,131.51,126.8,126.8,19756404
2024-07-24,sz.000858,126.58,127.7,125.5,126.06,14364962
2024-07-25,sz.000858,125.1,126.66,125.1,125.78,11814145
2024-07-26,sz.000858,126.0,127.38,125.1,126.2,11421502
2024-07-29,sz.000858,126.0,126.7,124.1,124.1,13936430
2024-07-30,sz.000858,123.0,124.3,121.48,123.29,20725348
2024-07-31,sz.000858,122.68,128.18,122.66,126.86,26057917
2024-08-01,sz.000858,126.87,126.95,123.88,124.0,17473861
2024-08-02,sz.000858,123.0,124.52,122.88,123.7,9950169
2024-08-05,sz.000858,123.7,128.0,123.6,126.0,24189241
2024-08-06,sz.000858,126.52,128.0,125.38,125.9,15347283
2024-08-07,sz.000858,126.0,127.58,125.3,127.0,13259071
2024-08-08,sz.000858,126.48,129.67,125.95,128.35,20013087
2024-08-09,sz.000858,129.5,130.0,127.74,128.08,15846790
2024-08-12,sz.000858,127.5,128.49,127.12,127.71,7310797
2024-08-13,sz.000858,127.59,127.96,125.12,125.6,12451739
2024-08-14,sz.000858,125.5,125.59,123.89,124.33,9494697
2024-08-15,sz.000858,124.02,126.15,123.86,124.95,11162349
2024-08-16,sz.000858,124.5,125.37,123.58,125.01,9726670
2024-08-19,sz.000858,125.0,127.0,123.9,123.95,13875921
2024-08-20,sz.000858,123.95,124.0,122.66,123.15,10985221
2024-08-21,sz.000858,122.8,123.14,122.1,122.2,9710809
2024-08-22,sz.000858,122.21,122.39,119.96,120.99,18528513
2024-08-23,sz.000858,120.6,122.1,120.52,121.11,8898800
2024-08-26,sz.000858,120.98,121.87,118.04,118.12,20401007
2024-08-27,sz.000858,117.7,118.2,115.55,117.7,15660884
2024-08-28,sz.000858,117.0,117.0,112.92,114.0,24729242
2024-08-29,sz.000858,115.5,120.29,115.13,118.78,30025609
2024-08-30,sz.000858,118.0,124.66,116.78,123.03,33779842
2024-09-02,sz.000858,122.0,122.31,119.0,119.0,17755490
2024-09-03,sz.000858,119.08,121.47,119.0,120.32,12798410
2024-09-04,sz.000858,119.33,120.8,119.03,119.11,8469238
2024-09-05,sz.000858,119.1,119.88,118.5,119.55,8279466
2024-09-06,sz.000858,119.5,119.5,117.5,117.53,7772198
2024-09-09,sz.000858,116.9,117.49,115.52,116.22,11158667
2024-09-10,sz.000858,116.22,118.26,115.9,116.43,10605023
2024-09-11,sz.000858,115.8,117.07,115.0,116.01,7659099
2024-09-12,sz.000858,116.0,116.38,113.36,113.36,16984847
2024-09-13,sz.000858,113.3,113.3,109.2,109.2,31153086
2024-09-18,sz.000858,108.25,109.57,107.21,107.69,17763923
2024-09-19,sz.000858,107.73,112.86,106.33,110.9,31818095
2024-09-20,sz.000858,110.13,110.85,108.6,110.28,19668110
2024-09-23,sz.000858,110.91,113.79,110.4,112.29,20371180
2024-09-24,sz.000858,114.9,120.4,113.51,120.36,47346927
2024-09-25,sz.000858,123.6,125.62,121.88,122.1,41718945
2024-09-26,sz.000858,122.1,134.31,121.91,134.31,66453364
2024-09-27,sz.000858,141.8,147.74,138.53,147.74,86457718
2024-09-30,sz.000858,156.02,162.51,152.7,162.51,98620119
2024-10-08,sz.000858,178.76,178.76,155.55,164.05,130680565
2024-10-09,sz.000858,160.0,160.0,147.66,147.68,81546859
2024-10-10,sz.000858,147.67,155.53,147.67,151.98,60060115
2024-10-11,sz.000858,150.0,153.32,148.0,149.65,28515763
2024-10-14,sz.000858,151.0,151.0,146.01,149.76,33496575
2024-10-15,sz.000858,150.0,150.1,144.0,144.0,32970192
2024-10-16,sz.000858,142.0,144.29,140.08,141.65,31227224
2024-10-17,sz.000858,142.5,142.92,137.89,137.95,28250755
2024-10-18,sz.000858,137.01,145.56,136.36,143.0,44144323
2024-10-21,sz.000858,143.99,145.5,141.1,143.01,29576515
2024-10-22,sz.000858,142.8,146.45,142.21,145.44,30466330
2024-10-23,sz.000858,145.47,149.53,144.0,148.53,35813825
2024-10-24,sz.000858,146.8,148.5,146.11,146.46,18642006
2024-10-25,sz.000858,145.46,149.87,145.46,148.11,19805485
2024-10-28,sz.000858,149.01,154.0,146.67,153.97,43810985
2024-10-29,sz.000858,153.97,156.88,150.4,150.8,30315753
2024-10-30,sz.000858,149.0,151.31,147.3,148.8,21187042
2024-10-31,sz.000858,147.0,149.2,145.41,146.83,26944088
2024-11-01,sz.000858,145.72,150.8,145.72,147.92,22719198
2024-11-04,sz.000858,148.5,149.21,146.08,148.6,20505185
2024-11-05,sz.000858,148.0,152.99,146.8,152.8,32031809
2024-11-06,sz.000858,152.76,153.0,149.15,151.25,30206560
2024-11-07,sz.000858,150.04,163.02,149.83,162.24,67187150
2024-11-08,sz.000858,164.0,164.6,156.0,156.47,56747365
2024-11-11,sz.000858,153.35,154.85,151.2,154.82,36601207
2024-11-12,sz.000858,154.82,159.0,153.65,154.3,35134682
2024-11-13,sz.000858,153.0,155.33,152.66,153.94,19433400
2024-11-14,sz.000858,153.11,155.88,152.15,153.49,21792782
2024-11-15,sz.000858,153.48,154.13,150.55,151.29,25544269
2024-11-18,sz.000858,151.28,153.36,149.0,149.33,20986101
2024-11-19,sz.000858,149.56,150.64,145.3,148.45,23341346
2024-11-20,sz.000858,148.45,150.39,147.2,149.6,14981538
2024-11-21,sz.000858,149.0,150.1,148.16,149.5,11446054
2024-11-22,sz.000858,149.4,150.01,144.65,144.89,18942474
2024-11-25,sz.000858,145.89,147.18,142.7,143.8,19168995
2024-11-26,sz.000858,143.5,146.6,142.5,144.8,17535782
2024-11-27,sz.000858,144.77,147.89,143.58,147.05,20024978
2024-11-28,sz.000858,145.0,146.95,143.8,144.0,19045387
2024-11-29,sz.000858,145.02,149.69,144.4,146.77,28727796
2024-12-02,sz.000858,147.13,148.43,145.56,147.4,17976352
2024-12-03,sz.000858,147.7,147.77,146.2,146.99,14014314
2024-12-04,sz.000858,146.9,146.94,144.77,145.73,14843403
2024-12-05,sz.000858,145.0,145.66,144.51,145.03,10321021
2024-12-06,sz.000858,144.66,148.0,144.66,146.44,18754575
2024-12-09,sz.000858,146.45,147.41,145.15,145.76,14542425
2024-12-10,sz.000858,153.0,154.88,148.9,149.1,46326278
2024-12-11,sz.000858,148.02,151.5,148.02,149.4,19999335
2024-12-12,sz.000858,149.44,152.0,148.47,151.82,25365291
2024-12-13,sz.000858,150.35,150.68,148.0,148.04,28422742
2024-12-16,sz.000858,148.03,148.04,144.02,144.59,26477262
2024-12-17,sz.000858,144.58,146.75,143.6,144.89,15949283
2024-12-18,sz.000858,145.0,146.28,144.56,145.2,12067558
2024-12-19,sz.000858,144.1,144.41,143.31,143.55,15198227
2024-12-20,sz.000858,143.7,144.47,142.72,143.21,17283558
2024-12-23,sz.000858,142.32,143.94,142.25,142.45,14260102
2024-12-24,sz.000858,142.35,143.5,141.71,143.48,14333019
2024-12-25,sz.000858,143.48,143.88,142.58,143.08,9613952
2024-12-26,sz.000858,143.12,143.23,141.85,142.49,10476825
2024-12-27,sz.000858,142.6,142.95,141.57,142.52,13445059
2024-12-30,sz.000858,142.02,143.17,141.0,141.21,16367180
2024-12-31,sz.000858,141.22,143.6,140.01,140.04,24521867
2025-01-02,sz.000858,140.0,140.0,136.3,136.99,25564735
2025-01-03,sz.000858,137.08,137.96,134.75,135.4,16823014
2025-01-06,sz.000858,131.9,133.96,130.38,130.83,27943013
2025-01-07,sz.000858,131.2,131.66,129.6,130.85,19018740
2025-01-08,sz.000858,130.86,131.74,128.02,129.7,19287619
2025-01-09,sz.000858,129.91,132.35,128.15,130.58,15918343
2025-01-10,sz.000858,130.5,130.83,128.6,128.6,13537786
2025-01-13,sz.000858,127.32,129.5,126.96,129.2,12149103
2025-01-14,sz.000858,129.3,133.3,128.9,133.02,22862469
2025-01-15,sz.000858,133.3,133.68,132.22,132.77,12812277
2025-01-16,sz.000858,133.4,134.3,131.06,131.48,16309620
2025-01-17,sz.000858,132.0,133.88,131.55,132.3,15245016
2025-01-20,sz.000858,132.88,135.49,132.73,134.3,19417359
2025-01-21,sz.000858,134.85,135.0,132.8,133.39,13279686
2025-01-22,sz.000858,132.95,133.0,130.13,130.35,17418217
2025-01-23,sz.000858,129.0,130.99,128.47,128.65,18448933
2025-01-24,sz.000858,127.8,128.58,126.49,127.72,18943572
2025-01-27,sz.000858,128.0,128.55,127.1,127.2,12653510
2025-02-05,sz.000858,127.55,127.88,124.51,125.01,18691574
2025-02-06,sz.000858,124.8,126.39,124.69,125.9,13819081
2025-02-07,sz.000858,126.0,128.88,125.12,127.63,23247330
2025-02-10,sz.000858,127.68,128.2,126.9,127.53,13654558
2025-02-11,sz.000858,127.6,128.07,125.72,126.26,17600170
2025-02-12,sz.000858,126.26,127.71,125.6,127.7,17735327
2025-02-13,sz.000858,127.72,132.0,127.25,131.51,46762606
2025-02-14,sz.000858,130.55,132.2,130.1,131.23,21810735
2025-02-17,sz.000858,131.89,133.53,131.09,131.55,20507840
2025-02-18,sz.000858,131.48,132.39,129.36,130.2,18596134
2025-02-19,sz.000858,130.2,131.5,129.34,131.11,15364181
2025-02-20,sz.000858,130.39,132.79,130.3,130.5,13253049
2025-02-21,sz.000858,130.6,132.66,129.93,131.12,21001653
2025-02-24,sz.000858,130.9,133.49,130.36,131.9,24439219
2025-02-25,sz.000858,130.88,130.92,128.58,128.75,22190136
2025-02-26,sz.000858,128.71,129.8,128.1,129.8,17924348
2025-02-27,sz.000858,129.99,133.09,129.8,132.75,37079506
2025-02-28,sz.000858,132.6,135.7,131.5,131.58,33720213
2025-03-03,sz.000858,131.58,135.6,130.35,130.84,21035512
2025-03-04,sz.000858,130.06,130.36,128.71,129.75,14934839
2025-03-05,sz.000858,129.75,130.0,127.62,128.61,19936646
2025-03-06,sz.000858,129.33,131.8,128.65,131.68,23585718
2025-03-07,sz.000858,131.2,134.8,130.91,134.8,34007291
2025-03-10,sz.000858,134.5,134.5,131.66,132.69,20635305
2025-03-11,sz.000858,131.51,135.21,131.46,135.2,32103562
2025-03-12,sz.000858,135.3,136.21,132.62,132.97,28801774
2025-03-13,sz.000858,132.97,134.32,132.25,132.39,16792264
2025-03-14,sz.000858,133.0,141.98,133.0,140.8,76551575
2025-03-17,sz.000858,142.4,142.96,139.38,139.84,38773048
2025-03-18,sz.000858,140.22,140.55,138.72,139.55,18673497
2025-03-19,sz.000858,139.55,140.79,138.36,138.92,16815724
2025-03-20,sz.000858,138.88,139.0,135.86,135.99,22872209
2025-03-21,sz.000858,135.7,137.5,134.19,134.6,19713023
2025-03-24,sz.000858,134.06,134.93,133.03,134.31,18048886
2025-03-25,sz.000858,134.6,134.7,132.6,133.56,17567115
2025-03-26,sz.000858,133.54,133.88,132.89,133.35,10882580
2025-03-27,sz.000858,133.08,134.77,132.5,133.9,14086564
2025-03-28,sz.000858,134.08,134.25,132.4,133.23,12099601
2025-03-31,sz.000858,133.21,133.38,131.35,131.35,14485487
2025-04-01,sz.000858,131.43,132.25,131.14,131.79,12170463
2025-04-02,sz.000858,131.87,132.55,131.06,131.15,10102473
2025-04-03,sz.000858,129.55,133.48,129.39,132.0,16562264
2025-04-07,sz.000858,128.5,130.45,123.8,126.78,46309272
2025-04-08,sz.000858,126.78,131.24,126.78,130.76,33185668
2025-04-09,sz.000858,129.5,132.84,129.35,132.25,29699887
2025-04-10,sz.000858,132.3,133.49,130.5,133.15,23310636
2025-04-11,sz.000858,132.2,133.47,130.58,131.6,17429334
2025-04-14,sz.000858,131.5,132.67,131.01,131.04,12578106
2025-04-15,sz.000858,131.0,131.45,130.08,131.35,11482502
2025-04-16,sz.000858,130.8,132.55,129.68,132.3,16668022
2025-04-17,sz.000858,131.33,132.99,131.0,132.53,15292281
2025-04-18,sz.000858,132.01,132.57,131.21,131.75,8947834
2025-04-21,sz.000858,131.59,132.0,130.14,130.34,14436366
2025-04-22,sz.000858,130.2,130.74,129.5,130.1,11585468
2025-04-23,sz.000858,130.48,130.7,129.55,129.97,9594427
2025-04-24,sz.000858,129.8,130.2,129.01,129.06,13152369
2025-04-25,sz.000858,129.2,130.22,128.96,129.05,10718307
2025-04-28,sz.000858,130.11,131.66,129.9,130.85,18504541
2025-04-29,sz.000858,130.15,130.6,129.29,129.55,12479570
2025-04-30,sz.000858,129.61,130.3,128.67,128.7,14662657
2025-05-06,sz.000858,129.0,129.55,128.07,129.49,14634943
2025-05-07,sz.000858,130.9,131.81,129.8,129.99,15247040
2025-05-08,sz.000858,129.71,133.0,129.28,131.8,20802315
2025-05-09,sz.000858,131.8,132.1,131.01,131.58,11054836
2025-05-12,sz.000858,132.0,133.25,131.5,132.97,16456000
2025-05-13,sz.000858,133.66,133.66,132.43,132.99,12039542
2025-05-14,sz.000858,132.71,137.18,132.17,135.26,29148950
2025-05-15,sz.000858,135.01,135.59,133.61,133.67,14494424
2025-05-16,sz.000858,133.38,133.59,131.05,131.08,17354288
2025-05-19,sz.000858,129.2,130.1,128.88,129.3,23700824
2025-05-20,sz.000858,129.0,129.63,128.87,129.13,15936916
2025-05-21,sz.000858,129.13,129.88,129.0,129.26,14169298
2025-05-22,sz.000858,129.27,129.47,128.84,129.09,9605451
2025-05-23,sz.000858,129.05,129.66,128.15,128.15,15037984
2025-05-26,sz.000858,127.97,128.15,125.89,126.41,27361547
2025-05-27,sz.000858,126.28,126.95,125.89,126.16,15126840
2025-05-28,sz.000858,126.3,127.13,125.5,126.92,18138470
2025-05-29,sz.000858,126.6,127.5,125.9,127.32,16034701
2025-05-30,sz.000858,127.0,127.55,126.0,126.44,14682788
2025-06-03,sz.000858,125.18,125.55,124.57,124.68,23748287
2025-06-04,sz.000858,124.68,125.22,124.1,124.55,19350308
2025-06-05,sz.000858,124.55,125.5,124.19,125.03,20231200
2025-06-06,sz.000858,124.97,125.85,124.7,125.09,11888498
2025-06-09,sz.000858,125.09,125.2,124.61,124.96,19842902
2025-06-10,sz.000858,124.8,125.1,124.28,124.39,17105298
2025-06-11,sz.000858,124.4,125.2,124.2,124.7,14547273
2025-06-12,sz.000858,124.5,124.55,122.38,122.5,38065992
2025-06-13,sz.000858,121.89,121.9,119.02,119.12,36696171
2025-06-16,sz.000858,117.83,118.44,117.0,118.27,27148875
2025-06-17,sz.000858,118.21,118.84,117.43,117.71,19650205
2025-06-18,sz.000858,118.69,119.44,117.87,118.33,20049069
2025-06-19,sz.000858,117.55,118.45,117.1,117.28,16357242
2025-06-20,sz.000858,117.5,120.0,117.38,119.56,29681382
2025-06-23,sz.000858,118.9,119.09,117.79,118.28,17338663
2025-06-24,sz.000858,118.57,119.99,118.4,119.75,17895787
2025-06-25,sz.000858,120.0,120.22,118.88,120.18,17864721
2025-06-26,sz.000858,120.11,120.64,119.63,119.73,16637264
2025-06-27,sz.000858,119.71,119.93,119.04,119.18,16021567
2025-06-30,sz.000858,119.18,119.58,118.28,118.9,22368008
2025-07-01,sz.000858,118.99,118.99,118.28,118.63,12218321
2025-07-02,sz.000858,118.63,119.9,118.51,119.18,15447681
2025-07-03,sz.000858,119.18,119.83,118.9,119.62,12243011
2025-07-04,sz.000858,119.29,120.75,119.19,120.39,17067930
2025-07-07,sz.000858,120.21,120.52,119.81,119.91,8581080
2025-07-08,sz.000858,119.85,120.87,119.83,120.78,11663123
2025-07-09,sz.000858,120.83,122.85,120.49,121.6,20349574
2025-07-10,sz.000858,121.03,122.88,120.9,122.58,16271646
2025-07-11,sz.000858,122.57,124.98,122.22,124.3,28718907
2025-07-14,sz.000858,124.36,125.54,123.4,125.41,21913998
2025-07-15,sz.000858,124.82,125.52,124.32,125.0,19332839
2025-07-16,sz.000858,124.6,125.88,124.6,125.28,17869945
2025-07-17,sz.000858,125.28,126.11,124.87,125.82,17299880
2025-07-18,sz.000858,122.88,124.65,121.86,123.78,21020856
2025-07-21,sz.000858,123.78,123.79,122.25,122.56,18778433
2025-07-22,sz.000858,122.56,125.89,122.56,125.53,30377165
2025-07-23,sz.000858,125.7,126.88,125.13,125.2,22906716
2025-07-24,sz.000858,125.15,125.76,124.5,125.55,15601222
2025-07-25,sz.000858,125.55,125.6,123.47,123.54,18400674
2025-07-28,sz.000858,123.52,124.17,122.0,124.06,17851106
2025-07-29,sz.000858,123.5,123.99,122.2,123.52,18515092
2025-07-30,sz.000858,123.56,125.15,123.28,124.52,22412427
2025-07-31,sz.000858,124.02,124.1,120.85,121.15,30468735
2025-08-01,sz.000858,121.14,121.62,120.39,121.0,12322595
2025-08-04,sz.000858,120.63,121.23,120.45,120.92,8593314
2025-08-05,sz.000858,120.95,122.22,120.95,121.95,13944554
2025-08-06,sz.000858,121.97,122.5,121.49,122.16,11968359
2025-08-07,sz.000858,122.13,123.14,121.95,122.55,11570286
2025-08-08,sz.000858,122.55,122.88,121.96,122.22,8242559
2025-08-11,sz.000858,122.15,124.35,122.11,123.94,18266039
2025-08-12,sz.000858,123.9,125.33,123.01,123.19,21137375
2025-08-13,sz.000858,123.01,123.47,122.52,123.19,15582285
2025-08-14,sz.000858,123.18,124.85,122.77,122.84,19906336
2025-08-15,sz.000858,122.54,123.3,121.9,123.1,19394317
2025-08-18,sz.000858,123.1,124.66,122.81,123.75,25530142
2025-08-19,sz.000858,123.77,125.75,123.77,124.41,32724162
2025-08-20,sz.000858,124.42,126.5,123.35,125.78,40431044
2025-08-21,sz.000858,125.8,126.13,124.86,125.45,23189477
2025-08-22,sz.000858,125.45,125.82,124.95,125.79,20484997
2025-08-25,sz.000858,126.18,130.09,126.18,129.93,47980003
2025-08-26,sz.000858,129.93,131.85,128.65,129.74,34979445
2025-08-27,sz.000858,129.5,129.5,126.6,126.62,34684706
2025-08-28,sz.000858,126.61,127.2,124.0,125.47,34583488
2025-08-29,sz.000858,126.18,129.8,126.12,129.53,43525090
2025-09-01,sz.000858,130.0,130.1,127.52,128.87,31694195
2025-09-02,sz.000858,128.41,131.12,128.11,128.56,34916169
2025-09-03,sz.000858,129.0,131.5,126.39,126.62,30286319
2025-09-04,sz.000858,126.3,126.5,124.73,125.51,26187312
2025-09-05,sz.000858,125.4,127.02,124.8,126.81,20173355
2025-09-08,sz.000858,126.7,129.15,126.26,129.09,30536352
2025-09-09,sz.000858,129.08,129.38,127.58,128.8,18440608
2025-09-10,sz.000858,128.8,129.48,127.66,128.06,19964491
2025-09-11,sz.000858,127.42,128.54,126.8,128.52,22997326
2025-09-12,sz.000858,128.5,129.67,127.12,127.19,26270390
2025-09-15,sz.000858,126.6,127.1,126.05,126.65,16656948
2025-09-16,sz.000858,126.65,126.85,125.4,125.8,19108652
2025-09-17,sz.000858,125.81,126.33,124.82,125.96,18133640
2025-09-18,sz.000858,125.95,125.96,123.53,123.94,27547752
2025-09-19,sz.000858,123.93,124.6,122.8,124.08,19668801
2025-09-22,sz.000858,123.6,123.7,122.18,122.5,19643327
2025-09-23,sz.000858,122.01,123.26,121.56,122.19,17207909
2025-09-24,sz.000858,122.19,122.85,121.8,122.37,13056429
2025-09-25,sz.000858,122.4,122.66,121.51,121.52,19455497
2025-09-26,sz.000858,121.52,121.67,120.02,120.17,26192542
