date,code,open,high,low,close,volume
2024-10-23,sh.601318,57.2,59.3,56.9,58.31,119192651
2024-10-24,sh.601318,57.9,58.48,57.63,58.1,51273005
2024-10-25,sh.601318,58.01,58.48,57.56,57.7,53944541
2024-10-28,sh.601318,57.78,58.06,57.08,57.5,57880987
2024-10-29,sh.601318,57.5,58.46,57.44,57.63,62010028
2024-10-30,sh.601318,57.49,57.91,55.68,55.97,90747926
2024-10-31,sh.601318,55.96,56.8,55.4,55.92,75763009
2024-11-01,sh.601318,56.15,57.0,56.0,56.15,65013925
2024-11-04,sh.601318,56.17,56.97,55.93,56.97,53073970
2024-11-05,sh.601318,56.82,58.88,56.28,58.75,120114422
2024-11-06,sh.601318,58.89,59.05,56.95,57.49,126251828
2024-11-07,sh.601318,57.0,61.0,56.9,60.84,186426320
2024-11-08,sh.601318,61.2,61.49,59.01,59.12,132299025
2024-11-11,sh.601318,58.13,58.52,57.52,58.4,91716007
2024-11-12,sh.601318,58.4,58.97,56.88,57.01,96289275
2024-11-13,sh.601318,56.7,57.5,56.62,57.19,61824493
2024-11-14,sh.601318,57.19,58.09,56.9,57.0,66323183
2024-11-15,sh.601318,56.9,57.48,55.8,55.8,78059714
2024-11-18,sh.601318,56.1,57.16,55.38,55.76,68429646
2024-11-19,sh.601318,56.0,56.12,55.1,55.61,52819300
2024-11-20,sh.601318,55.62,55.8,55.2,55.46,46997145
2024-11-21,sh.601318,55.49,55.67,55.12,55.49,41024489
2024-11-22,sh.601318,55.47,55.47,53.0,53.03,100680813
2024-11-25,sh.601318,53.0,53.25,52.14,52.57,70269826
2024-11-26,sh.601318,52.5,53.27,52.37,53.05,40761823
2024-11-27,sh.601318,53.06,53.6,52.79,53.55,44446366
2024-11-28,sh.601318,53.57,53.99,52.83,53.17,42550213
2024-11-29,sh.601318,53.15,54.42,53.04,53.25,56357055
2024-12-02,sh.601318,53.2,54.23,53.18,54.01,44960590
2024-12-03,sh.601318,53.85,54.61,53.55,54.43,47005763
2024-12-04,sh.601318,54.18,54.34,53.71,53.93,38188736
2024-12-05,sh.601318,53.69,54.05,53.49,53.68,29588882
2024-12-06,sh.601318,53.79,55.69,53.78,55.12,78983681
2024-12-09,sh.601318,54.95,55.3,54.45,54.83,51046345
2024-12-10,sh.601318,56.9,57.18,55.5,55.62,100098350
2024-12-11,sh.601318,55.61,55.93,54.88,54.9,50478424
2024-12-12,sh.601318,54.96,55.85,54.7,55.58,52633585
2024-12-13,sh.601318,55.2,55.21,53.68,53.74,88709588
2024-12-16,sh.601318,53.71,53.99,52.93,53.12,65859184
2024-12-17,sh.601318,52.9,53.47,52.74,53.01,53769372
2024-12-18,sh.601318,53.33,53.68,52.88,52.94,50446143
2024-12-19,sh.601318,52.6,52.94,52.35,52.89,40549628
2024-12-20,sh.601318,52.89,53.23,52.52,52.62,46196543
2024-12-23,sh.601318,52.62,53.48,52.62,53.1,55550547
2024-12-24,sh.601318,53.08,53.83,53.0,53.78,49560916
2024-12-25,sh.601318,53.81,54.31,53.57,53.9,41739896
2024-12-26,sh.601318,53.89,53.94,53.36,53.45,37922170
2024-12-27,sh.601318,53.45,53.75,52.71,53.27,53775719
2024-12-30,sh.601318,53.22,53.9,53.21,53.9,53343783
2024-12-31,sh.601318,53.79,54.02,52.65,52.65,67711790
2025-01-02,sh.601318,52.7,52.73,50.39,50.71,94857917
2025-01-03,sh.601318,51.0,51.09,50.08,50.3,55135185
2025-01-06,sh.601318,50.55,50.62,49.83,50.34,41348951
2025-01-07,sh.601318,50.19,50.36,49.81,50.17,39278717
2025-01-08,sh.601318,50.18,50.58,49.55,50.3,51038304
2025-01-09,sh.601318,50.26,50.41,49.8,49.81,40082112
2025-01-10,sh.601318,49.82,50.08,48.9,48.95,52270371
2025-01-13,sh.601318,48.48,48.8,48.1,48.59,51139315
2025-01-14,sh.601318,48.59,49.58,48.5,49.36,61577440
2025-01-15,sh.601318,49.25,49.66,48.91,49.11,45802852
2025-01-16,sh.601318,49.3,49.75,48.93,49.25,41576107
2025-01-17,sh.601318,49.1,49.57,48.77,49.38,46074666
2025-01-20,sh.601318,49.72,50.3,49.66,49.81,49173607
2025-01-21,sh.601318,50.2,50.39,49.66,49.9,40995081
2025-01-22,sh.601318,49.72,49.92,48.85,48.95,53078046
2025-01-23,sh.601318,49.82,51.45,49.78,50.37,96910455
2025-01-24,sh.601318,50.18,51.37,50.1,50.86,61677886
2025-01-27,sh.601318,51.03,51.62,50.81,50.85,52454748
2025-02-05,sh.601318,50.98,51.0,49.67,49.72,58307230
2025-02-06,sh.601318,49.73,50.5,49.68,50.25,41503724
2025-02-07,sh.601318,50.18,51.44,49.84,50.88,72581202
2025-02-10,sh.601318,50.89,51.36,50.8,50.9,43181484
2025-02-11,sh.601318,51.2,51.24,50.37,50.52,38184400
2025-02-12,sh.601318,50.52,51.12,50.18,51.08,44699378
2025-02-13,sh.601318,50.92,51.78,50.81,51.02,59036332
2025-02-14,sh.601318,50.99,51.86,50.8,51.7,59977161
2025-02-17,sh.601318,51.83,52.38,51.41,51.84,62571044
2025-02-18,sh.601318,51.67,52.18,51.2,51.31,65008234
2025-02-19,sh.601318,51.19,51.83,51.02,51.45,46442576
2025-02-20,sh.601318,51.23,51.31,50.66,50.78,51538478
2025-02-21,sh.601318,50.99,51.5,50.46,51.2,66876093
2025-02-24,sh.601318,51.2,52.48,51.05,52.0,83582274
2025-02-25,sh.601318,51.5,52.1,50.85,50.98,64242944
2025-02-26,sh.601318,51.1,51.78,51.03,51.62,53657805
2025-02-27,sh.601318,51.78,51.8,51.12,51.62,54724008
2025-02-28,sh.601318,51.4,51.65,50.38,50.38,80526753
2025-03-03,sh.601318,50.55,50.82,50.06,50.33,42316083
2025-03-04,sh.601318,50.08,50.29,50.0,50.08,37243163
2025-03-05,sh.601318,50.18,50.55,50.01,50.38,45507176
2025-03-06,sh.601318,50.77,51.93,50.53,51.64,104582101
2025-03-07,sh.601318,51.6,51.84,51.32,51.5,48147872
2025-03-10,sh.601318,51.51,51.66,50.78,51.25,61128342
2025-03-11,sh.601318,50.71,51.5,50.6,51.5,52914740
2025-03-12,sh.601318,51.5,51.6,51.01,51.15,47057801
2025-03-13,sh.601318,51.15,51.55,50.93,51.14,41144830
2025-03-14,sh.601318,51.33,53.89,51.21,53.47,150244865
2025-03-17,sh.601318,53.47,53.62,53.1,53.38,60517176
2025-03-18,sh.601318,53.7,54.19,53.64,53.76,58774002
2025-03-19,sh.601318,53.68,54.3,53.57,54.07,50987421
2025-03-20,sh.601318,54.05,54.06,52.23,52.49,114072346
2025-03-21,sh.601318,52.4,52.66,51.68,51.75,79571468
2025-03-24,sh.601318,51.82,52.28,51.82,52.13,50865690
2025-03-25,sh.601318,52.15,52.21,51.82,51.96,34440224
2025-03-26,sh.601318,51.98,52.09,51.72,51.72,40399461
2025-03-27,sh.601318,51.71,52.45,51.53,52.06,43216872
2025-03-28,sh.601318,52.2,52.37,51.85,51.96,35366353
2025-03-31,sh.601318,51.9,52.25,51.39,51.63,46838971
2025-04-01,sh.601318,51.6,51.86,51.41,51.62,39432057
2025-04-02,sh.601318,51.58,51.96,51.53,51.86,28327427
2025-04-03,sh.601318,51.39,52.0,51.38,51.48,37334782
2025-04-07,sh.601318,49.3,49.77,47.0,48.56,172755841
2025-04-08,sh.601318,48.55,49.26,48.1,49.26,111752977
2025-04-09,sh.601318,48.8,49.25,48.36,48.93,73790650
2025-04-10,sh.601318,49.36,49.8,49.21,49.48,65791545
2025-04-11,sh.601318,49.48,49.54,48.98,49.35,45012106
2025-04-14,sh.601318,49.6,49.85,49.44,49.48,38748414
2025-04-15,sh.601318,49.48,49.97,49.26,49.83,40776211
2025-04-16,sh.601318,49.72,50.17,49.4,49.88,46792350
2025-04-17,sh.601318,49.69,50.28,49.58,50.16,37704289
2025-04-18,sh.601318,50.05,50.66,49.95,50.44,33881100
2025-04-21,sh.601318,50.4,50.61,50.2,50.28,26378406
2025-04-22,sh.601318,50.2,50.79,50.12,50.57,35509783
2025-04-23,sh.601318,50.76,50.95,50.46,50.7,29877321
2025-04-24,sh.601318,50.7,51.48,50.7,51.22,42383943
2025-04-25,sh.601318,51.24,51.59,51.22,51.33,36849939
2025-04-28,sh.601318,50.42,51.34,50.03,51.21,51866550
2025-04-29,sh.601318,51.17,51.64,50.86,51.0,33754005
2025-04-30,sh.601318,51.1,51.55,50.68,50.71,37794426
2025-05-06,sh.601318,51.0,51.15,50.55,50.8,39151245
2025-05-07,sh.601318,51.42,51.63,51.03,51.18,42063972
2025-05-08,sh.601318,51.01,52.35,50.9,51.96,67134993
2025-05-09,sh.601318,51.91,52.16,51.75,51.75,29070923
2025-05-12,sh.601318,52.23,52.75,52.0,52.6,57737170
2025-05-13,sh.601318,52.79,52.79,52.25,52.46,40392012
2025-05-14,sh.601318,52.45,55.18,52.34,54.69,157722961
2025-05-15,sh.601318,54.39,54.8,54.1,54.25,56930342
2025-05-16,sh.601318,54.05,54.44,53.38,53.39,46612951
2025-05-19,sh.601318,53.29,53.73,53.2,53.3,32426624
2025-05-20,sh.601318,53.45,54.18,53.4,53.68,35266900
2025-05-21,sh.601318,53.7,54.4,53.7,53.85,33306582
2025-05-22,sh.601318,53.76,53.99,53.53,53.84,24065765
2025-05-23,sh.601318,53.81,54.46,53.17,53.23,43049136
2025-05-26,sh.601318,53.16,54.15,53.0,53.4,38812968
2025-05-27,sh.601318,53.4,53.86,53.3,53.4,25572531
2025-05-28,sh.601318,53.4,53.69,53.12,53.29,26169794
2025-05-29,sh.601318,53.3,53.83,53.09,53.52,34868262
2025-05-30,sh.601318,53.37,53.69,52.85,53.28,41723855
2025-06-03,sh.601318,53.21,54.11,53.0,53.85,45373821
2025-06-04,sh.601318,53.61,54.15,53.61,53.76,43089681
2025-06-05,sh.601318,53.77,54.18,53.66,53.99,41909990
2025-06-06,sh.601318,54.0,54.12,53.35,53.41,40855330
2025-06-09,sh.601318,53.55,53.94,53.5,53.72,39788727
2025-06-10,sh.601318,53.71,54.1,53.31,53.43,46707945
2025-06-11,sh.601318,53.4,54.65,53.4,54.46,68183015
2025-06-12,sh.601318,54.3,55.33,54.03,54.81,58999906
2025-06-13,sh.601318,54.83,54.9,54.28,54.48,48022896
2025-06-16,sh.601318,54.33,54.58,54.06,54.32,49677075
2025-06-17,sh.601318,54.3,54.51,53.94,54.23,50628878
2025-06-18,sh.601318,54.18,54.28,53.3,53.81,46936380
2025-06-19,sh.601318,53.69,53.8,53.12,53.2,40188078
2025-06-20,sh.601318,53.19,54.86,53.19,54.74,84743047
2025-06-23,sh.601318,54.5,55.25,54.26,55.1,61470513
2025-06-24,sh.601318,55.21,56.97,55.2,56.79,104079789
2025-06-25,sh.601318,56.8,58.0,56.58,57.88,104613132
2025-06-26,sh.601318,57.79,58.08,57.47,57.58,50073981
2025-06-27,sh.601318,57.58,58.13,56.61,56.96,66763167
2025-06-30,sh.601318,55.5,55.95,55.13,55.48,56478195
2025-07-01,sh.601318,55.66,55.89,55.3,55.7,35274636
2025-07-02,sh.601318,55.7,56.01,55.35,55.81,39562902
2025-07-03,sh.601318,55.9,56.2,55.66,55.8,32510060
2025-07-04,sh.601318,55.7,57.39,55.43,56.57,65454405
2025-07-07,sh.601318,56.59,56.8,56.06,56.43,32176278
2025-07-08,sh.601318,56.4,56.78,56.11,56.45,34345972
2025-07-09,sh.601318,56.45,56.78,55.88,55.9,39546279
2025-07-10,sh.601318,55.9,57.58,55.81,57.13,82888153
2025-07-11,sh.601318,57.0,59.02,56.96,57.71,107642894
2025-07-14,sh.601318,57.69,58.24,57.57,57.57,44905762
2025-07-15,sh.601318,57.75,57.96,56.98,57.1,44172553
2025-07-16,sh.601318,57.17,57.24,56.21,56.83,48182460
2025-07-17,sh.601318,56.7,57.06,56.68,56.81,27712343
2025-07-18,sh.601318,56.95,57.45,56.86,57.07,43623995
2025-07-21,sh.601318,57.15,57.75,56.9,57.19,46673343
2025-07-22,sh.601318,57.19,57.2,56.1,56.7,69520325
2025-07-23,sh.601318,56.84,58.38,56.81,58.0,86940674
2025-07-24,sh.601318,57.97,59.0,57.71,58.64,70773738
2025-07-25,sh.601318,58.3,58.55,57.82,58.08,50833457
2025-07-28,sh.601318,58.2,60.2,58.2,60.09,122121733
2025-07-29,sh.601318,60.06,60.28,59.37,59.49,56609200
2025-07-30,sh.601318,59.48,61.33,59.35,60.71,92199271
2025-07-31,sh.601318,60.41,60.5,58.38,58.69,82760070
2025-08-01,sh.601318,58.68,59.06,58.08,58.2,48878624
2025-08-04,sh.601318,58.1,58.34,57.85,58.21,36007832
2025-08-05,sh.601318,58.3,59.41,58.2,59.14,48295614
2025-08-06,sh.601318,59.14,59.64,58.82,59.06,32446873
2025-08-07,sh.601318,59.11,59.46,58.53,58.88,32797153
2025-08-08,sh.601318,58.88,58.9,58.22,58.54,39793332
2025-08-11,sh.601318,58.77,59.14,58.47,58.47,43186911
2025-08-12,sh.601318,58.47,59.07,58.47,58.75,42698545
2025-08-13,sh.601318,58.92,59.4,58.46,58.61,72845320
2025-08-14,sh.601318,58.8,60.6,58.77,59.62,102276751
2025-08-15,sh.601318,59.6,60.45,59.0,59.8,89296811
2025-08-18,sh.601318,59.92,60.35,59.34,59.34,95726282
2025-08-19,sh.601318,59.77,60.18,58.08,58.2,95480996
2025-08-20,sh.601318,58.09,59.2,57.69,59.2,76272484
2025-08-21,sh.601318,59.2,59.96,58.91,59.62,57460093
2025-08-22,sh.601318,59.51,60.51,59.44,60.5,78097427
2025-08-25,sh.601318,60.6,61.05,60.11,61.0,67011268
2025-08-26,sh.601318,60.9,61.0,60.45,60.52,49198628
2025-08-27,sh.601318,60.38,60.45,58.69,58.69,106455786
2025-08-28,sh.601318,58.75,59.12,58.31,58.84,63610466
2025-08-29,sh.601318,58.95,61.1,58.94,59.88,108030923
2025-09-01,sh.601318,59.79,59.79,58.33,58.51,94852489
2025-09-02,sh.601318,58.5,58.8,58.22,58.66,64903633
2025-09-03,sh.601318,58.94,59.1,57.36,57.78,71474642
2025-09-04,sh.601318,57.77,57.97,57.06,57.5,72743607
2025-09-05,sh.601318,57.5,58.06,57.03,57.9,55818427
2025-09-08,sh.601318,57.76,58.04,57.32,57.7,48773339
2025-09-09,sh.601318,57.76,58.29,57.55,58.0,51891144
2025-09-10,sh.601318,57.77,58.16,57.62,57.87,30846974
2025-09-11,sh.601318,57.9,58.69,57.6,58.69,59507207
2025-09-12,sh.601318,58.98,59.2,57.5,57.68,73537627
2025-09-15,sh.601318,57.65,57.99,57.09,57.33,54684242
2025-09-16,sh.601318,57.35,57.45,56.5,56.62,68571361
2025-09-17,sh.601318,56.66,56.97,56.45,56.57,68465187
2025-09-18,sh.601318,56.64,56.67,55.11,55.28,101207356
2025-09-19,sh.601318,55.29,56.0,55.0,55.1,54332111
2025-09-22,sh.601318,55.37,55.65,55.0,55.15,37443768
2025-09-23,sh.601318,55.03,55.79,54.74,55.02,61296096
2025-09-24,sh.601318,55.29,55.75,54.95,55.29,50317433
2025-09-25,sh.601318,55.28,55.39,55.03,55.09,51429616
2025-09-26,sh.601318,55.02,55.55,54.66,55.22,54862187
